Name	GC-MF-9021-P-WCL-R1	GC-MF-9021-P-NUC-R1	GC-MF-9021-P-CYT-R1	GC-MF-9021-P-MEB-R1	GC-MF-9021-P-WCL-R2	GC-MF-9021-P-NUC-R2	GC-MF-9021-P-CYT-R2	GC-MF-9021-P-MEB-R2	GC-MF-9021-CA-WCL-R1	GC-MF-9021-CA-NUC-R1	GC-MF-9021-CA-CYT-R1	GC-MF-9021-CA-MEB-R1	GC-MF-9021-CA-WCL-R2	GC-MF-9021-CA-NUC-R2	GC-MF-9021-CA-CYT-R2	GC-MF-9021-CA-MEB-R2	
ENST00000656517.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000655559.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000575126.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000522189.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000648691.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000650457.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000616460.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000649940.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000313865.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000567456.1	0	0	0	0	0	0	0	0	0	0.012954	0	0	0	0	0	0	
ENST00000500850.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000572349.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000614061.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000666194.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000653822.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000668923.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000392227.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000520075.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000664583.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000531319.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000533390.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000528482.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000532886.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000657630.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000661684.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000653028.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000523742.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000522292.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000420237.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000518330.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000612055.1	0	0	0	0	0	0	0	0	0	0.003442	0	0.002518	0	0	0	0	
ENST00000655747.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000550947.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000549438.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000515728.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000550840.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000532652.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000663285.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000617006.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000612522.1	0	0.016161	0	0	0	0	0	0.019491	0	0.003823	0.291061	0.055946	0	0.059139	0.856826	0	
ENST00000529417.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000517346.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000600716.1	0	0	0	0	0	0	0	0	0	0	0	0.013437	0	0	0	0	
ENST00000523050.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000650618.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000522956.1	0	0	0	0	0	0	0	0	0	0.01054	0.106512	0	0	0	0	0	
ENST00000521697.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000519795.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000655017.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000523497.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000518837.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000517408.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000519892.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000665337.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000443247.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000666023.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000669792.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000572466.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000662761.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000507681.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000520882.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000607378.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000507344.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000441790.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000420762.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000640010.1	0	0	0	0	0	0	0	0	0	0	0.137554	0	0	0	0	0	
ENST00000664470.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000652910.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000653604.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000658964.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000667916.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000497258.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000487624.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000660278.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000668131.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000664511.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000663318.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000659086.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000668989.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000665883.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000670321.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000661035.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000611171.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000621404.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000537724.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000671460.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000446786.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000671994.1	0	0	0	0	0	0	0	0	0	0	0.041102	0.00494	0	0	0.1887	0	
ENST00000529922.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000663685.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000670056.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000656029.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000658317.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000653881.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000513405.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000528497.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000655190.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000662732.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000486137.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000650337.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000652919.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000532071.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000657926.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000521504.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000522244.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000524134.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000656015.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000661381.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000521482.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000524348.1	0	0	0	0	0	0	0	0	0	0	0.330014	0	0	0	0	0	
ENST00000666999.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000443714.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000596996.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000657215.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000662322.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000535914.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000545819.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000566457.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004564	0	0	
ENST00000598137.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000553791.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000655620.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000658757.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000412133.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000450227.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000653062.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000458443.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000540392.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000653666.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000414098.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000660715.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000535324.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000625222.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000446355.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000439070.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000656866.1	0	0	0	0	0	0	0	0	0	0	0	0.014155	0	0	0	0	
ENST00000669209.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000542466.2	0	0	0	0.043895	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000596718.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000599078.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000596203.1	0	0	0	0	0	0	0	0	0	0	0.176703	0	0	0	0	0	
ENST00000501239.2	0	0	0	0	0	0	0	0.027749	0	0.002721	0.138023	0	0	0	0.304562	0	
ENST00000501897.1	0	0	0	0	0	0.001676	0	0	0	0	0.086435	0	0	0	0	0	
ENST00000652378.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000511010.2	0	0	0	0	0	0	0	0	0	0	0.060975	0	0	0	0	0	
ENST00000519655.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000524166.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000520306.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000519854.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000524190.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000621883.1	0	0.007177	0	0	0	0	0	0	0	0.001169	0	0	0	0	0	0	
ENST00000504145.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015101	0	0	
ENST00000653574.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000523995.1	0	0	0	0	0	0	0	0	0	0	0.162808	0	0	0	0	0	
ENST00000523859.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.804756	0	
ENST00000655144.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000661105.1	0	0	0	0	0	0	0	0	0	0	0.078871	0	0	0	0	0	
ENST00000658265.1	0	0.004625	0	0.004851	0	0	0	0	0	0.014315	0	0.004249	0	0	0.130592	0	
ENST00000656898.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000658477.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000521996.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000669938.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000594927.1	0	0	0	0	0	0	0	0	0	0.003744	0	0.002739	0	0	0	0	
ENST00000599524.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000562191.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000425966.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000421323.1	0	0	0	0.170215	0	0	0	0	0	0	0.442125	0.025422	0	0	4.893235	0	
ENST00000596705.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000597444.6	0	0	0	0	0	0	0	0	0	0.002376	0	0.006957	0	0	0	0	
ENST00000594557.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000600469.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000599993.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000593653.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000663704.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000656526.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000540625.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000537525.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000541940.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000659327.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000539552.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000594564.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000577055.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000667280.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000382313.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000571305.5	0	0	0	0	0	0	0	0	0	0.003386	0	0	0	0	0	0	
ENST00000573802.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000570677.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000508572.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000513540.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000415549.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000629446.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000582962.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000609510.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000578243.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000584414.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000581351.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000581211.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000580867.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000584531.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000647999.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000580967.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000615076.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000547777.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000552063.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000437680.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000547748.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000414654.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000664007.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000417930.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000522805.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000671469.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000659353.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000667995.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000657863.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000653328.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000552712.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000548210.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000606160.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000522228.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000663857.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000520496.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000457053.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000414992.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000453584.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000583306.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000550874.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000666044.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000662480.1	0	0	0	0	0	0	0	0	0	0.007042	0	0.005159	0	0.018177	0	0	
ENST00000603095.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000457033.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000454897.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000420594.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000415502.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000531982.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000526225.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000661509.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000667281.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000666193.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000378779.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000456289.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000444244.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000596276.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000440897.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000641749.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000641180.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000641951.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000641628.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000642061.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000641957.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000641188.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000641192.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000661441.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000538528.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000441716.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000642132.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000395152.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000435367.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000609736.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.039	0	0	
ENST00000456585.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000663121.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000414364.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000662838.1	0	0	0	0	0	0	0	0	0	0.006981	0.088569	0	0	0.009009	0	0	
ENST00000502400.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000503987.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000652065.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000505155.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000660927.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000657344.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000662277.1	0	0	0	0	0	0	0	0.016488	0	0.01606	0	0	0	0	0	0	
ENST00000591336.1	0	0.021232	0	0	0	0.05655	0	0	0	0.023374	0	0	0	0.141816	0	0	
ENST00000559049.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000442876.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000411417.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000419703.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000441457.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000659541.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000652859.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000520914.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000511897.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000522019.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000419064.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000608986.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000523627.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000519624.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000521141.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000504175.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000474115.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000630182.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000628016.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000443311.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000668011.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000521258.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000583980.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000520840.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000523806.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000523884.1	0	0	0	0	0	0	0	0	0	0.030266	0	0.039181	0	0	0	0	
ENST00000502083.2	0	0	0	0	0	0.002299	0	0	0	0.004678	0	0	0	0	0	0	
ENST00000665917.1	0	0.000759	0	0	0	0.001768	0	0	0	0.001841	0.022778	0.005245	0	0	0	0	
ENST00000665743.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000649113.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000668648.1	0	0	0	0	0	0	0	0	0	0	0	0.005192	0	0	0	0	
ENST00000313064.3	0	0	0	0	0	0	0	0	0	0.007287	0	0	0	0	0.408205	0	
ENST00000523781.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000648443.1	0	0	0	0.08702	0	0	0	0.027163	0	0	0	0	0	0	0	0	
ENST00000671602.1	0	0	0	0	0	0	0	0	0	0.002254	0	0	0	0	0	0	
ENST00000565549.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000424094.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000631314.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000598163.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000443966.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000446484.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000666233.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000660587.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000605044.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
